2613,The Van (The Barrytown Trilogy  #3),Roddy Doyle,3.94,140260021,9.78014E+12,eng,320,5718,164,03/01/97,Penguin Books,{'Literature'}
2614,The Meanest Doll in the World (Doll People  #2),Ann M. Martin/Laura Godwin/Brian Selznick,3.96,786852976,9.78079E+12,en-GB,304,5717,417,5/15/2005,Little  Brown Books for Young Readers,"{'Dolls', 'Dolls', 'Fiction'}"
2615,The Complete Short Stories of Mark Twain,Mark Twain/Charles Neider,4.28,553211951,9.78055E+12,eng,848,5710,142,03/01/84,Bantam Classics,{'Fiction'}
2616,The Rising Tide (World War II: 1939-1945  #1),Jeff Shaara,4.11,034546141X,9.78035E+12,eng,576,5709,390,11/07/06,Ballantine Books,{}
2617,On a Wicked Dawn (Cynster  #9),Stephanie Laurens,4.06,60002050,9.78006E+12,eng,448,5708,133,4/30/2002,Avon,{'Fiction'}
2618,What The Lady Wants,Jennifer Crusie,3.64,155166951X,9.78155E+12,eng,256,5707,243,10/25/2002,MIRA,{'Fiction'}
2619,Coming Into the Country,John McPhee,4.22,374522871,9.78037E+12,eng,448,5704,261,04/01/91,Farrar  Straus and Giroux,{'Travel'}
2620,Tempest (Star Wars: Legacy of the Force  #3),Troy Denning,3.82,345477529,9.78035E+12,eng,400,5704,94,11/28/2006,Del Rey,{'Fiction'}
2621,All-of-a-Kind Family Uptown (All-of-a-Kind-Family  #4),Sydney Taylor,4.28,929093097,9.78093E+12,eng,160,5702,65,04/01/01,Taylor Productions Ltd,"{'Fiction', 'Family', 'Family'}"
2622,Labyrinth of Evil (Star Wars: The Dark Lord Trilogy  #1),James Luceno,3.84,345475739,9.78035E+12,eng,370,5701,215,9/27/2005,Del Rey Books,{'Wars'}
2623,Thank You  Jeeves (Jeeves  #5),P.G. Wodehouse,4.24,1585674346,9.78159E+12,eng,263,5700,308,9/15/2003,Harry N. Abrams,"{'Fiction', 'Fiction', 'Butlers'}"
2624,Not Your Mother's Slow Cooker Cookbook,Beth Hensperger/Julie Kaufmann,3.78,1558322450,9.78156E+12,en-US,520,5695,87,12/21/2004,Harvard Common Press,{}
2625,James Herriot's Dog Stories,James Herriot/Victor G. Ambrus,4.4,312364520,9.78031E+12,eng,464,5692,214,11/14/2006,St. Martin's Griffin,"{'Dogs', 'Treatment', 'Biography'}"
2626,The Lady Chosen (Bastion Club  #1),Stephanie Laurens,3.97,60002069,9.78006E+12,eng,464,5686,193,8/26/2003,Avon,"{'Men', 'Fiction'}"
2627,Love and Louis XIV: The Women in the Life of the Sun King,Antonia Fraser,3.9,385509847,9.78039E+12,eng,388,5680,216,3/20/2007,Nan A. Talese,{}
2628,The Battle for God: A History of Fundamentalism,Karen Armstrong,3.93,345391691,9.78035E+12,eng,480,5677,254,1/30/2001,Ballantine Books,"{'Judaïsme', 'Fondamentalisme', 'Judaïsme', 'Histoire', 'Judaïsme', 'Historia', 'Fundamentalism'}"
2629,Accordion Crimes,Annie Proulx,3.59,684831546,9.78068E+12,eng,432,5675,456,6/17/1997,Scribner,{'Accordionists'}
2630,Walt Disney's Peter Pan (A Little Golden Book),Walt Disney Company/Al Dempster,4.39,736402381,9.78074E+12,eng,24,5661,87,1/23/2007,Golden/Disney,{}
2631,Breakfast at Tiffany's: A Short Novel and Three Stories,Truman Capote,3.89,067960085X,9.78068E+12,eng,162,5658,699,1/13/1994,Modern Library,{'Fiction'}
2632,Wolfskin (Saga of the Light Isles  #1),Juliet Marillier,4.01,765345900,9.78077E+12,eng,544,5653,225,08/01/04,Tor Books,
2633,Incantation,Alice Hoffman,3.88,316010197,9.78032E+12,eng,166,5653,800,10/01/06,Little  Brown Books for Young Readers,{'Prejudices'}
2634,Bleach  Volume 20,Tite Kubo,4.36,1421510448,9.78142E+12,eng,216,5648,76,08/07/07,VIZ Media LLC,"{'Manga', 'Manga', 'Soul', 'Fiction', 'Fiction'}"
2635,The Dance of the Dissident Daughter,Sue Monk Kidd,3.95,006064589X,9.78006E+12,eng,256,5645,603,8/20/2002,HarperOne,"{'Feminists', 'Feminism'}"
2636,The Cold Six Thousand (Underworld USA #2),James Ellroy,4.01,037572740X,9.78038E+12,eng,688,5642,265,06/11/02,Vintage,"{'Police', 'Conspiracy', 'Conspiracy', 'Assassination', 'Conspiracies'}"
2637,First Impressions,Nora Roberts,3.73,373285388,9.78037E+12,eng,301,5641,315,10/24/2006,Silhouette Books,"{'Neighbors', 'Businessmen'}"
2638,Harry Potter y la Orden del Fénix (Harry Potter  #5),J.K. Rowling,4.49,8478888845,9.78848E+12,spa,893,5637,458,2/21/2004,Emece Editores,"{'Family', 'Fantasy', 'Sorciers', 'Telepathie', 'Magier', 'Lebensrettung', 'Sorciers', 'Magos', 'Witches', 'Dueling', 'Romans', 'Family', 'Sorciers', 'Fabeltiere', 'Friendship', 'Weissagung'}"
2639,Laura: The Life of Laura Ingalls Wilder,Donald Zochert,4.12,380016362,9.78038E+12,en-GB,241,5628,125,05/01/77,Avon,{}
2640,Whirlwind (Asian Saga  #6),James Clavell,3.82,340766182,9.78034E+12,eng,1231,5626,164,12/02/99,Morrow,{}
2641,Rachel & Leah (Women of Genesis  #3),Orson Scott Card,3.85,765341298,9.78077E+12,en-GB,368,5618,514,11/29/2005,Forge Books,{'Bible'}
2642,Tsubasa: RESERVoir CHRoNiCLE  Vol. 3,CLAMP/William Flanagan,4.28,345471830,9.78035E+12,eng,196,5616,65,10/26/2004,Del Rey,{'Magic'}
2643,Goddess of Light (Goddess Summoning  #3),P.C. Cast,4.04,425201961,9.78043E+12,eng,355,5594,213,04/05/05,Berkley,{'Goddesses'}
2644,Market Forces,Richard K. Morgan,3.59,345457749,9.78035E+12,eng,464,5593,264,03/01/05,Ballantine Books,{}
2645,The Wild Trees: A Story of Passion and Daring,Richard   Preston,4.09,1400064899,9.7814E+12,eng,294,5588,942,8/23/2007,Random House (NY),{'Nonfiction'}
2646,Oath of Swords (War God  #1),David Weber,4.01,1416520864,9.78142E+12,en-US,576,5582,128,12/26/2006,Baen,"{'Magic', 'Magic'}"
2647,The Shakespeare Stealer (Shakespeare Stealer  #1),Gary L. Blackwood,3.68,141305959,9.78014E+12,eng,224,5582,451,07/01/00,Puffin Books,"{'Actors', 'History'}"
2648,On the Road,Jack Kerouac/Ann Charters,3.63,141182679,9.78014E+12,eng,281,5575,502,2/24/2000,Penguin Books,"{'Jazz', 'Bohemianism', 'Drugs', 'Beatniks', 'Beatniks', 'Fiction', 'General'}"
2649,The Dain Curse,Dashiell Hammett,3.83,752851802,9.78075E+12,eng,256,5558,268,12/05/02,Orion,
2650,Music in the Night (Logan  #4),V.C. Andrews,3.85,067153467X,9.78067E+12,eng,320,5554,64,03/01/98,Pocket Books,"{'Families', 'Familia', 'Familles', 'Familles'}"
2651,The Talisman Ring,Georgette Heyer,4.02,99474395,9.7801E+12,eng,268,5550,478,01/06/05,Arrow,"{'Romance', 'Smugglers', 'Romance', 'Smugglers', 'History'}"
2652,The Life of Charlotte Brontë,Elizabeth Gaskell/Angus Easson,3.91,192838059,9.78019E+12,eng,587,5549,129,6/20/2002,Oxford University Press,{}
2653,Across the River and into the Trees,Ernest Hemingway,3.33,684844648,9.78068E+12,eng,272,5546,342,4/15/1998,Scribner,"{'Fiction', 'Americans', 'Fiction', 'Roman'}"
2654,Tuesdays with Morrie,Mitch Albom,4.1,307275639,9.78031E+12,en-US,192,5541,498,6/29/2007,Anchor Books,"{'Psychology', 'Ethnology', 'Biographies', 'sociology', 'Emocions', 'Nonfiction', 'Biografía', 'Biografía', 'Nonfiction', 'Ethnology', 'memoir', 'Death', 'Faculty', 'Enfermos'}"
2655,Minion (Vampire Huntress  #1),L.A. Banks,3.44,312987013,9.78031E+12,eng,286,5531,493,05/04/04,St. Martin's Paperback,{}
2656,Farmer Giles of Ham,J.R.R. Tolkien/Christina Scull/Wayne G. Hammond,3.85,618009361,9.78062E+12,eng,127,5526,225,11/15/1999,Houghton Mifflin Harcourt,"{'Dragons', 'Dragons'}"
2657,The Ladies' Paradise,Émile Zola/Robin Buss/Brian  Nelson,3.99,192836021,9.78019E+12,eng,438,5525,342,09/01/08,Oxford University Press,{'Literature'}
2658,The Bald Soprano and Other Plays,Eugène Ionesco/Donald M. Allen,4.04,802130798,9.7808E+12,eng,160,5524,106,01/12/94,Grove Press,{}
2659,The Titan's Curse (Percy Jackson and the Olympians  #3),Rick Riordan,4.35,1423101456,9.78142E+12,eng,312,5521,773,05/05/07,Miramax Books,"{'Monstruos', 'Fantasy', 'Investigation', 'Investigation'}"
2660,Catch-22,Joseph Heller,3.98,99477319,9.7801E+12,eng,519,5517,452,10/06/94,Vintage,"{'Fiction', 'Satire', 'Psychology', 'Fiction', 'American'}"
2661,Nanny Ogg's Cookbook,Terry Pratchett/Stephen Briggs/Tina Hannan/Paul Kidby,4,552146730,9.78055E+12,eng,176,5517,143,11/01/01,Corgi,{}
2662,Black Water,Joyce Carol Oates,3.54,452269865,9.78045E+12,eng,160,5513,484,05/01/93,Plume,"{'Death', 'Politicians', 'Fiction', 'Legislators'}"
2663,Season of the Machete,James Patterson,3.25,446600474,9.78045E+12,eng,341,5512,227,04/01/95,Vision,"{'OverDrive', 'Fiction'}"
2664,The Scarlet Letter,Nathaniel Hawthorne/Kathryn Harrison,3.4,679783385,9.78068E+12,en-US,241,5503,220,9/19/2000,Modern Library,"{'Vengeance', 'Puritanos', 'General', 'Readers', 'Immigrantes', 'Puritanos', 'Vocabulary', 'Puritanos', 'Examinations', 'Clergy', 'Illegitimacy', 'Puritans', 'Frau', 'Adultery', 'Mujeres', 'Ehebruch'}"
2665,Oh My Stars,Lorna Landvik,3.89,345468368,9.78035E+12,eng,416,5500,514,2/28/2006,Ballantine Books,{}
2666,Goddess of the Rose (Goddess Summoning  #4),P.C. Cast,4.14,425208915,9.78043E+12,eng,345,5499,248,02/07/06,Berkley Sensation,{'Fiction'}
2667,The Book of Awakening: Having the Life You Want by Being Present to the Life You Have,Mark Nepo,4.31,1573241172,6.45241E+11,eng,438,5495,295,5/31/2000,Conari Press,
2668,Isaac Newton,James Gleick,3.84,1400032954,9.7814E+12,eng,288,5495,324,06/08/04,Vintage,{'Biography'}
2669,The Complete Sonnets and Poems,William Shakespeare/Colin Burrow,4.34,019281933X,9.78019E+12,eng,624,5487,43,7/18/2002,Oxford University Press,{'Poetry'}
2670,The Soul of a New Machine,Tracy Kidder,4.11,316491977,9.78032E+12,eng,293,5480,438,06/01/00,Back Bay Books,"{'minicomputers', 'History', 'minicomputers', 'Miniordinateur'}"
2671,Poirot's Early Cases: 18 Hercule Poirot Mysteries (Hercule Poirot  #41),Agatha Christie/Hugh Fraser/David Suchet,3.92,1572704721,9.78157E+12,eng,8,5473,144,7/26/2005,AudioGO,{}
2672,Leonardo's Swans,Karen Essex,3.72,767923065,9.78077E+12,eng,351,5473,230,01/09/07,Anchor Books,"{'Artists', 'Nobility'}"
2673,Purple Cane Road (Dave Robicheaux  #11),James Lee Burke,4.15,440224047,9.78044E+12,en-US,387,5467,246,05/08/01,Dell,{'Death'}
2674,The Gap Into Power: A Dark and Hungry God Arises (Gap  #3),Stephen R. Donaldson,4.08,553562606,9.78055E+12,eng,518,5460,89,10/21/2009,Spectra,{'Fiction'}
2675,The Malloreon  Vol. 2: Sorceress of Darshiva / The Seeress of Kell (The Malloreon  #4-5),David Eddings,4.36,345483871,9.78035E+12,eng,528,5457,59,8/30/2005,Del Rey,{}
2676,As Nature Made Him: The Boy Who Was Raised as a Girl,John Colapinto,3.97,60929596,9.78006E+12,eng,320,5456,619,2/20/2001,Harper Perennial,{}
2677,Stake That (Blood Coven Vampire  #2),Mari Mancusi,3.97,425212106,9.78043E+12,eng,288,5449,191,12/05/06,Berkley,"{'Sisters', 'Vampires', 'Fiction', 'Vampires'}"
2678,Doom Patrol  Vol. 1: Crawling from the Wreckage (Doom Patrol  #1),Grant Morrison/Richard Case/Doug Braithwaite/Scott Hanna/Carlos Garzon/John Nyberg,4.08,1563890348,9.78156E+12,eng,192,5447,235,4/17/2000,Vertigo,{}
2679,Winterdance: The Fine Madness of Running the Iditarod,Gary Paulsen,4.26,156001454,9.78016E+12,eng,272,5437,830,2/17/1995,Mariner Books,{'Mushers'}
2680,Justine (The Alexandria Quartet #1),Lawrence Durrell,3.89,140153195,9.78014E+12,eng,253,5428,542,07/12/91,Penguin Books,{}
2681,Caesar's Women (Masters of Rome  #4),Colleen McCullough,4.25,380710846,9.78038E+12,eng,943,5423,157,02/01/97,Avon,{'Fiction'}
2682,The Wanting Seed,Anthony Burgess,3.71,393315088,9.78039E+12,en-US,288,5423,293,12/17/1996,W. W. Norton  Company,"{'Homosexuality', 'Homosexuality'}"
2683,The Brotherhood of the Rose (Mortalis  #1),David Morrell,4.14,747238901,9.78075E+12,eng,416,5422,163,7/16/1992,Headline Book Publishing,{}
2684,Man Walks Into a Room,Nicole Krauss,3.33,385721919,9.78039E+12,eng,248,5422,554,11/11/03,Anchor Books,{}
2685,Peter Pan in Scarlet,Geraldine McCaughrean/Scott M. Fischer,3.55,1416918086,9.78142E+12,eng,307,5421,360,10/05/06,Margaret K. McElderry Books,"{'Magic', 'Fantasy', 'Dreams', 'Magic', 'Aventures', 'Nightmares', 'Nightmares', 'Aventures', 'Fiction'}"
2686,Der Richter und sein Henker,Friedrich Dürrenmatt/John J. Neumaier/William Gillis,3.73,395044995,9.7804E+12,ger,208,5420,81,6/23/1972,Houghton Mifflin Company,{}
2687,Citizen Girl,Emma McLaughlin/Nicola Kraus,2.4,743266862,9.78074E+12,en-US,305,5415,577,10/04/05,Washington Square Press,{}
2688,A Crack in the Edge of the World,Simon Winchester,3.78,60572000,9.78006E+12,eng,419,5413,499,10/10/06,Harper Perennial,"{'Erdbeben', 'History', 'Earthquakes'}"
2689,Obasan,Joy Kogawa,3.64,385468865,9.78039E+12,eng,320,5407,368,12/27/1993,Anchor Books,{'Romans'}
2690,The Secret Lives of Men and Women: A PostSecret Book,Frank Warren,4.37,61198757,9.78006E+12,en-GB,144,5406,237,01/09/07,William Morrow,
2691,Nimitz Class (Admiral Arnold Morgan  #1),Patrick Robinson,3.92,60564423,9.78006E+12,eng,495,5402,97,02/03/04,Harper Paperbacks,"{'Fiction', 'Thriller', 'Fiction'}"
2692,Prometheus Rising,Robert Anton Wilson/Israel Regardie,4.26,1561840564,9.78156E+12,eng,284,5394,299,09/01/10,New Falcon Publications,{}
2693,The Red Tent,Anita Diamant,4.17,312427298,9.78031E+12,en-US,321,5390,614,8/21/2007,Picador,{'Fiction'}
2694,Night Falls Fast: Understanding Suicide,Kay Redfield Jamison,4.1,375701478,9.78038E+12,eng,432,5382,224,10/10/00,Vintage,"{'Jongeren', 'Children', 'Zelfmoord', 'Youth'}"
2695,Here Is New York,E.B. White/Roger Angell/Barbara Cohen/Judith Stonehill,4.3,1892145022,9.78189E+12,eng,58,5379,544,01/01/00,Little Bookroom,{}
2696,A Clockwork Orange,Anthony Burgess/Blake Morrison,3.99,141182601,9.78014E+12,eng,159,5366,524,2/24/2000,Penguin Classics,"{'bible', 'Brainwashing', 'Sátira', 'Criminales', 'Sátira', 'satire', 'satire', 'rape', 'Violence', 'bible', 'literature'}"
2697,The Complete Stories  Vol 1,Isaac Asimov,4.36,038541627X,9.78039E+12,eng,624,5362,115,10/01/90,Broadway,{'Fiction'}
2698,In the Shadow of Young Girls in Flower (In Search of Lost Time  #2),Marcel Proust/James Grieve/Christopher Prendergast,4.4,143039075,9.78014E+12,eng,576,5355,238,1/25/2005,Penguin Classics,"{'Fiction', 'Fiction', 'Villages'}"
2699,My Gal Sunday,Mary Higgins Clark,3.57,671014919,9.78067E+12,en-US,206,5355,183,02/01/03,Pocket Books,{}
2700,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,4.14,446394599,9.78045E+12,eng,193,5354,281,02/01/93,Business Plus,{}
2701,On Intelligence,Jeff Hawkins/Sandra Blakeslee,4.12,805078533,9.78081E+12,eng,261,5347,396,08/01/05,St. Martin's Griffin,"{'Intelligence', 'Intellect', 'Intellect'}"
2702,The Return of the Dancing Master,Henning Mankell/Laurie Thompson,3.91,1400076951,9.7814E+12,swe,406,5341,314,02/08/05,Vintage Crime/Black Lizard,"{'Schwedisch', 'Kriminalroman', 'Kriminalliteratur', 'Kriminalliteratur', 'Schwedisch', 'Néonazisme', 'Police', 'Cancer', 'Cancer'}"
2703,Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,3.78,618446702,9.78062E+12,eng,352,5330,353,04/01/04,Mariner Books,"{'Schwarzarbeit', 'sociology', 'sociology', 'Economics', 'Schwarzarbeit', 'Noncitizens'}"
2704,The Hundred Days (Aubrey & Maturin #19),Patrick O'Brian,4.35,393319792,9.78039E+12,eng,281,5325,150,11/17/1999,W. W. Norton  Company,{}
2705,A Tale of Love and Darkness,Amos Oz/Nicholas de Lange,4.22,015603252X,9.78016E+12,eng,560,5325,520,11/01/05,Harvest / Harcourt,{}
2706,Animal Liberation,Peter Singer,4.25,60011572,9.78006E+12,eng,352,5325,357,12/01/01,Ecco Press,{}
2707,Lila: An Inquiry Into Morals (Phaedrus  #2),Robert M. Pirsig,3.78,553299611,9.78055E+12,eng,480,5317,291,11/01/92,Bantam,{'quality'}
2708,Something Fresh (Blandings Castle  #1),P.G. Wodehouse,4.16,1585676586,9.78159E+12,eng,284,5311,391,04/07/05,Harry N. Abrams,{'Nobility'}
2709,Emotionally Weird,Kate Atkinson,3.45,031227999X,9.78031E+12,eng,368,5308,482,07/06/01,Picador,{'Families'}
2710,Lafcadio  the Lion Who Shot Back,Shel Silverstein,4.15,60256753,9.78006E+12,eng,112,5308,307,9/24/2013,HarperCollins,
2711,Easy Riders  Raging Bulls,Peter Biskind,4.12,684857081,9.78068E+12,eng,512,5305,341,04/04/99,Simon  Schuster,{'History'}
2712,Amelia's Notebook (Amelia's Notebooks  #1),Marissa Moss,4.01,1416909052,9.78142E+12,eng,40,5305,166,02/01/06,Simon  Schuster/Paula Wiseman Books,"{'Sisters', 'Fiction'}"
2713,Tales of H.P. Lovecraft,H.P. Lovecraft/Joyce Carol Oates,4.19,60957905,9.78006E+12,eng,352,5300,137,9/19/2000,Ecco,{}
2714,Green Arrow  Vol. 1: Quiver,Kevin Smith/Phil Hester/Ande Parks,4.07,1563899655,9.78156E+12,en-US,232,5299,131,12/16/2008,DC Comics,
2715,Hairstyles of the Damned,Joe Meno,3.72,188845170X,9.78189E+12,eng,270,5298,468,09/01/04,Akashic Books/Punk Planet Books,"{'Fiction', 'Teenagers'}"
2716,Against the Day,Thomas Pynchon,4.13,159420120X,9.78159E+12,eng,1085,5296,587,11/21/2006,Penguin Press,{'Disasters'}
2717,The 42nd Parallel (U.S.A.  #1),John Dos Passos,3.82,618056815,9.78062E+12,eng,326,5290,321,5/25/2000,Mariner Books,{}
2718,Snow Treasure,Marie McSwigan/Mary Reardon,3.97,142402249,9.78014E+12,eng,208,5279,489,10/05/06,Puffin Books,{'Fiction'}
2719,Summer Crossing,Truman Capote,3.44,812975936,9.78081E+12,eng,142,5274,428,9/28/2006,Modern Library,{'Fiction'}
2720,Oracle Bones: A Journey Between China's Past and Present,Peter Hessler,4.18,60826584,9.78006E+12,eng,512,5247,491,4/25/2006,Harper,
2721,Bad Astronomy,Philip Plait,4.04,471409766,9.78047E+12,eng,277,5247,234,03/05/02,Wiley,"{'Miscellanées', 'Science', 'Sterrenkunde', 'Astronomie'}"
2722,Geis of the Gargoyle (Xanth #18),Piers Anthony,3.71,812534859,9.78081E+12,en-US,342,5242,42,10/15/1995,Tor Fantasy,{}
2723,The Gettysburg Address,Abraham Lincoln/Michael McCurdy,4.53,395883970,9.7804E+12,eng,32,5239,76,02/02/98,HMH Books for Young Readers,"{'Cemeteries', 'History'}"
2724,A Circle of Quiet (Crosswicks Journals #1),Madeleine L'Engle,4.21,62545035,9.78006E+12,en-CA,246,5236,506,01/01/84,HarperOne,{'Biography'}
2725,Persuasion,Jane Austen/Gillian Beer,4.14,141439688,9.78014E+12,eng,325,5236,544,4/29/2003,Penguin Classics,"{'Sisters', 'Gentry', 'Facsimiles', 'Facsimiles', 'Facsimiles', 'Courtship'}"
2726,Gilda Joyce: Psychic Investigator (Gilda Joyce  #1),Jennifer Allison,3.89,142406988,9.78014E+12,eng,336,5227,400,11/23/2006,Puffin Books,
2727,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,3.76,452284554,9.78045E+12,eng,304,5226,771,8/26/2003,Plume,{}
2728,The Secret Diary of Anne Boleyn,Robin Maxwell,3.8,684849690,9.78068E+12,eng,281,5221,299,5/28/1998,Atria Books,"{'Fiction', 'Queens', 'Queens'}"
2729,Chester's Way,Kevin Henkes,4.22,688154727,9.78069E+12,eng,32,5218,294,9/22/1997,Greenwillow Books,{}
2730,Everything Is Illuminated,Jonathan Safran Foer,3.9,141008253,9.78014E+12,eng,276,5210,522,06/05/03,Penguin Group,"{'Stetl', 'History', 'Familie', 'Fiction', 'Grandfathers', 'Luftangriff', 'Americans', 'Stetl', 'Juden'}"
2731,The Tale of the Flopsy Bunnies,Beatrix Potter,4.19,072324779X,9.78072E+12,eng,58,5209,130,03/07/02,Warne,{'Fiction'}
2732,Fools Die,Mario Puzo,3.72,451160193,9.78045E+12,eng,544,5197,215,10/01/79,Signet,"{'Avarice', 'Brothers'}"
2733,The Labyrinth of Solitude and Other Writings,Octavio Paz/Lysander Kemp/Yara Milos,4.14,080215042X,9.7808E+12,eng,398,5170,154,01/12/94,Grove Press,{'Civilización'}
2734,Spiritual Midwifery,Ina May Gaskin,4.38,1570671044,9.78157E+12,eng,482,5166,429,01/01/02,Book Publishing Company (TN),"{'Obstetrics', 'Obstetrics'}"
2735,JLA: Earth 2,Grant Morrison/Frank Quitely,3.97,1563896311,9.78156E+12,eng,96,5165,143,10/01/00,DC Comics,
2736,Personal Injuries (Kindle County Legal Thriller #5),Scott Turow,3.86,446608602,9.78045E+12,eng,528,5163,179,12/01/00,Warner Books (NY),{}
2737,Teaching to Transgress: Education as the Practice of Freedom,bell hooks,4.37,415908086,9.78042E+12,eng,216,5162,325,9/14/1994,Routledge,{'Teaching'}
2738,Bradbury Stories: 100 of His Most Celebrated Tales,Ray Bradbury,4.41,60544880,9.78006E+12,eng,912,5161,184,04/05/05,William Morrow Paperbacks,{}
2739,The Brief and Frightening Reign of Phil,George Saunders,3.7,1594481520,9.78159E+12,eng,130,5157,553,09/06/05,Riverhead Books,{'Citizenship'}
2740,Arctic Dreams,Barry  Lopez,4.21,375727485,9.78038E+12,eng,496,5155,333,10/02/01,Vintage,{}
2741,This Rough Magic,Mary  Stewart,4.05,60747471,9.78006E+12,eng,373,5153,327,11/30/2004,HarperTorch,{'Actors'}
2742,The Essential Neruda: Selected Poems,Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner,4.46,872864286,9.78087E+12,eng,200,5149,210,04/01/04,City Lights Publishers,"{'Translations', 'English', 'Poetry', 'Translations'}"
2743,A Midwife's Tale: The Life of Martha Ballard  Based on Her Diary  1785-1812,Laurel Thatcher Ulrich,4.01,679733760,9.78068E+12,eng,444,5149,633,12/22/1991,Vintage Books,{'Midwifery'}
2744,The Chessmen of Mars (Barsoom #5),Edgar Rice Burroughs/John Bolen,3.83,1400130212,9.7814E+12,eng,0,5147,157,01/01/05,Tantor Media,{}
2745,Blade of Fortriu (The Bridei Chronicles  #2),Juliet Marillier,4.09,765309963,9.78077E+12,eng,496,5141,184,10/31/2006,Tor,{'Fiction'}
2746,The Road to Gandolfo,Robert Ludlum/Michael  Shepherd,3.64,553271091,9.78055E+12,eng,320,5141,160,02/01/92,Bantam,{}
2747,Palm Sunday: An Autobiographical Collage,Kurt Vonnegut Jr.,3.77,385334265,9.78039E+12,eng,300,5135,192,05/11/99,Dial Press,{'Biography'}
